timestamp,demand_mw
2023-01-01 00:00:00,68.88542043062968
2023-01-01 01:00:00,83.14653125853869
2023-01-01 02:00:00,87.66170940927908
2023-01-01 03:00:00,97.25935476148172
2023-01-01 04:00:00,105.80540686568374
2023-01-01 05:00:00,84.6726771796709
2023-01-01 06:00:00,91.89142488789662
2023-01-01 07:00:00,92.60060231290424
2023-01-01 08:00:00,107.65980140893019
2023-01-01 09:00:00,118.8057193681943
2023-01-01 10:00:00,127.19385324157979
2023-01-01 11:00:00,118.55900628935613
2023-01-01 12:00:00,116.80152476745155
2023-01-01 13:00:00,120.83609644826876
2023-01-01 14:00:00,108.96907905938855
2023-01-01 15:00:00,135.0375228406787
2023-01-01 16:00:00,93.92338972881942
2023-01-01 17:00:00,107.02378669100767
2023-01-01 18:00:00,120.2360621922964
2023-01-01 19:00:00,94.89161754354957
2023-01-01 20:00:00,88.09960964998506
2023-01-01 21:00:00,82.28341014816479
2023-01-01 22:00:00,80.87557510668715
2023-01-01 23:00:00,94.40996822098394
2023-01-02 00:00:00,57.88138088670493
2023-01-02 01:00:00,96.0158204871819
2023-01-02 02:00:00,68.43992039980978
2023-01-02 03:00:00,83.1913410839249
2023-01-02 04:00:00,85.70755579701338
2023-01-02 05:00:00,100.70915179565678
2023-01-02 06:00:00,84.01875648116253
2023-01-02 07:00:00,109.79810756286984
2023-01-02 08:00:00,130.24309623286854
2023-01-02 09:00:00,100.51039557780285
2023-01-02 10:00:00,119.21756975179272
2023-01-02 11:00:00,112.69869474781527
2023-01-02 12:00:00,124.25887206193036
2023-01-02 13:00:00,119.50999429993888
2023-01-02 14:00:00,110.90563898524569
2023-01-02 15:00:00,119.02085847244169
2023-01-02 16:00:00,128.04348109786744
2023-01-02 17:00:00,103.26734298477744
2023-01-02 18:00:00,107.19757942148182
2023-01-02 19:00:00,81.89088951923796
2023-01-02 20:00:00,80.43563623181991
2023-01-02 21:00:00,90.58192715507283
2023-01-02 22:00:00,97.52065220967089
2023-01-02 23:00:00,84.23761696207524
2023-01-03 00:00:00,76.86941969476845
2023-01-03 01:00:00,80.67439752845218
2023-01-03 02:00:00,70.17541458461406
2023-01-03 03:00:00,91.90301763982272
2023-01-03 04:00:00,98.82333062323409
2023-01-03 05:00:00,90.30271576961879
2023-01-03 06:00:00,95.29957852240499
2023-01-03 07:00:00,107.8351631985709
2023-01-03 08:00:00,105.63280263959405
2023-01-03 09:00:00,113.48080947747273
2023-01-03 10:00:00,138.3177259673539
2023-01-03 11:00:00,116.8482595183214
2023-01-03 12:00:00,116.41659847978778
2023-01-03 13:00:00,112.84309846942978
2023-01-03 14:00:00,124.76242779068815
2023-01-03 15:00:00,112.32989389154991
2023-01-03 16:00:00,103.50626961678574
2023-01-03 17:00:00,118.38942122478055
2023-01-03 18:00:00,114.19603004513637
2023-01-03 19:00:00,88.81938344056253
2023-01-03 20:00:00,71.33460048639384
2023-01-03 21:00:00,95.93300127463829
2023-01-03 22:00:00,75.8331936667112
2023-01-03 23:00:00,88.58773946584633
2023-01-04 00:00:00,60.298961822881644
2023-01-04 01:00:00,89.60745685721173
2023-01-04 02:00:00,70.56777263150343
2023-01-04 03:00:00,93.1655055669343
2023-01-04 04:00:00,90.14273067836434
2023-01-04 05:00:00,85.28422490398314
2023-01-04 06:00:00,95.9296368707322
2023-01-04 07:00:00,112.03956547161742
2023-01-04 08:00:00,111.05894453115235
2023-01-04 09:00:00,119.9862654284558
2023-01-04 10:00:00,137.08491392084363
2023-01-04 11:00:00,103.67610040867085
2023-01-04 12:00:00,136.17212574968624
2023-01-04 13:00:00,120.3620759010135
2023-01-04 14:00:00,108.3326675924575
2023-01-04 15:00:00,100.83899936634106
2023-01-04 16:00:00,108.10879609222967
2023-01-04 17:00:00,114.39288202129502
2023-01-04 18:00:00,98.72450879622465
2023-01-04 19:00:00,109.93516840042307
2023-01-04 20:00:00,75.48824309948441
2023-01-04 21:00:00,85.73697489780852
2023-01-04 22:00:00,70.15555748018005
2023-01-04 23:00:00,84.31780230046832
2023-01-05 00:00:00,88.868873900973
2023-01-05 01:00:00,76.4738655374081
2023-01-05 02:00:00,56.637353358039896
2023-01-05 03:00:00,87.847345844234
2023-01-05 04:00:00,94.3673855173351
2023-01-05 05:00:00,98.86656664756657
2023-01-05 06:00:00,112.35782191822155
2023-01-05 07:00:00,94.46584410555992
2023-01-05 08:00:00,116.8021610545045
2023-01-05 09:00:00,126.0672107485107
2023-01-05 10:00:00,99.5346322356236
2023-01-05 11:00:00,122.51503478497114
2023-01-05 12:00:00,114.95820168992329
2023-01-05 13:00:00,118.5032897947649
2023-01-05 14:00:00,120.79727291107214
2023-01-05 15:00:00,109.26984998259543
2023-01-05 16:00:00,103.24291920838388
2023-01-05 17:00:00,105.51790507693067
2023-01-05 18:00:00,89.12754061137197
2023-01-05 19:00:00,83.96536780909773
2023-01-05 20:00:00,96.79373282956503
2023-01-05 21:00:00,74.3699240246825
2023-01-05 22:00:00,89.34261693340335
2023-01-05 23:00:00,85.30739640275814
2023-01-06 00:00:00,62.741932712094034
2023-01-06 01:00:00,73.90583695086208
2023-01-06 02:00:00,94.62058595478496
2023-01-06 03:00:00,76.04620906487223
2023-01-06 04:00:00,85.35595737690612
2023-01-06 05:00:00,99.44422803046855
2023-01-06 06:00:00,107.83390509282596
2023-01-06 07:00:00,102.66099204160545
2023-01-06 08:00:00,104.02489805308359
2023-01-06 09:00:00,128.36583424071603
2023-01-06 10:00:00,134.70950471366456
2023-01-06 11:00:00,129.1070970335993
2023-01-06 12:00:00,120.85318142565023
2023-01-06 13:00:00,111.2358593093721
2023-01-06 14:00:00,109.01606401012313
2023-01-06 15:00:00,119.36727667638853
2023-01-06 16:00:00,114.18398220888683
2023-01-06 17:00:00,119.19236683151472
2023-01-06 18:00:00,106.50450092536138
2023-01-06 19:00:00,79.79281608035141
2023-01-06 20:00:00,100.51947617722918
2023-01-06 21:00:00,75.87725810312493
2023-01-06 22:00:00,78.83977920478772
2023-01-06 23:00:00,83.18348553673559
2023-01-07 00:00:00,99.95667489783965
2023-01-07 01:00:00,111.78066903427225
2023-01-07 02:00:00,88.74672251567307
2023-01-07 03:00:00,84.02589818906517
2023-01-07 04:00:00,95.3450564848055
2023-01-07 05:00:00,103.70017335668796
2023-01-07 06:00:00,96.79332374442808
2023-01-07 07:00:00,123.12849446117363
2023-01-07 08:00:00,112.30070759191402
2023-01-07 09:00:00,119.11956651464489
2023-01-07 10:00:00,123.97975059623337
2023-01-07 11:00:00,123.53438263192592
2023-01-07 12:00:00,128.38940500469613
2023-01-07 13:00:00,113.14598466031214
2023-01-07 14:00:00,111.73749053622848
2023-01-07 15:00:00,103.140593294014
2023-01-07 16:00:00,114.39501230620226
2023-01-07 17:00:00,112.96574593717156
2023-01-07 18:00:00,104.57772866151886
2023-01-07 19:00:00,111.56854343142496
2023-01-07 20:00:00,89.94403981170953
2023-01-07 21:00:00,92.54528093219419
2023-01-07 22:00:00,71.76248316291809
2023-01-07 23:00:00,76.81048644947462
2023-01-08 00:00:00,86.95537757565778
2023-01-08 01:00:00,89.17250458165007
2023-01-08 02:00:00,79.73982244766941
2023-01-08 03:00:00,85.14187185768839
2023-01-08 04:00:00,74.82126253319191
2023-01-08 05:00:00,91.2533270898835
2023-01-08 06:00:00,108.90383163519786
2023-01-08 07:00:00,110.92843106311608
2023-01-08 08:00:00,115.00665721381209
2023-01-08 09:00:00,114.63987249554056
2023-01-08 10:00:00,117.39113966197053
2023-01-08 11:00:00,112.71530513104689
2023-01-08 12:00:00,126.98828420202534
2023-01-08 13:00:00,123.52824596967525
2023-01-08 14:00:00,122.24069655561676
2023-01-08 15:00:00,108.88178719705515
2023-01-08 16:00:00,88.46657080128756
2023-01-08 17:00:00,116.14790801958738
2023-01-08 18:00:00,95.21162543991596
2023-01-08 19:00:00,86.19586145751839
2023-01-08 20:00:00,96.93478911913994
2023-01-08 21:00:00,81.93773797707777
2023-01-08 22:00:00,93.27885576477746
2023-01-08 23:00:00,86.85154296998562
2023-01-09 00:00:00,86.83569323200477
2023-01-09 01:00:00,67.02192636221329
2023-01-09 02:00:00,94.79893177817524
2023-01-09 03:00:00,88.4703696886076
2023-01-09 04:00:00,86.30722860753797
2023-01-09 05:00:00,96.2575037713721
2023-01-09 06:00:00,82.2376476710168
2023-01-09 07:00:00,109.26290901685712
2023-01-09 08:00:00,99.70628491817928
2023-01-09 09:00:00,100.61543276529561
2023-01-09 10:00:00,102.09691621350986
2023-01-09 11:00:00,130.4454002756806
2023-01-09 12:00:00,113.70736606307212
2023-01-09 13:00:00,134.65579362494634
2023-01-09 14:00:00,111.9624934451658
2023-01-09 15:00:00,97.06855604780148
2023-01-09 16:00:00,98.8347556005134
2023-01-09 17:00:00,117.53449710211981
2023-01-09 18:00:00,98.44101822063332
2023-01-09 19:00:00,89.34074613304358
2023-01-09 20:00:00,91.60018225852788
2023-01-09 21:00:00,90.8756917379445
2023-01-09 22:00:00,93.85348008333584
2023-01-09 23:00:00,95.1664757731479
2023-01-10 00:00:00,76.40231354210914
2023-01-10 01:00:00,67.42100661339825
2023-01-10 02:00:00,78.54484031307848
2023-01-10 03:00:00,88.46066944209791
2023-01-10 04:00:00,80.3624107378939
2023-01-10 05:00:00,85.25210994899916
2023-01-10 06:00:00,103.43787881549885
2023-01-10 07:00:00,104.6898573863459
2023-01-10 08:00:00,110.32796995411587
2023-01-10 09:00:00,106.55718227673026
2023-01-10 10:00:00,115.0165009336311
2023-01-10 11:00:00,110.07618508309832
2023-01-10 12:00:00,128.90198411124786
2023-01-10 13:00:00,129.67100987301887
2023-01-10 14:00:00,98.85862945330784
2023-01-10 15:00:00,104.84702702180685
2023-01-10 16:00:00,95.03470744909922
2023-01-10 17:00:00,98.67614155798144
2023-01-10 18:00:00,99.16562030209639
2023-01-10 19:00:00,80.32716690096429
2023-01-10 20:00:00,80.78140186874687
2023-01-10 21:00:00,75.81829065545408
2023-01-10 22:00:00,84.75216521830068
2023-01-10 23:00:00,81.37492684458114
2023-01-11 00:00:00,72.78262446662747
2023-01-11 01:00:00,82.44969219561261
2023-01-11 02:00:00,77.21269107843858
2023-01-11 03:00:00,83.14131327300852
2023-01-11 04:00:00,106.73452090298537
2023-01-11 05:00:00,108.22822961585307
2023-01-11 06:00:00,87.00418763072402
2023-01-11 07:00:00,113.47370508084215
2023-01-11 08:00:00,118.11396554491591
2023-01-11 09:00:00,102.65950273620477
2023-01-11 10:00:00,125.50828451323737
2023-01-11 11:00:00,134.69783570990688
2023-01-11 12:00:00,108.77455193755586
2023-01-11 13:00:00,110.14348831563872
2023-01-11 14:00:00,127.4971227441238
2023-01-11 15:00:00,116.85708873198743
2023-01-11 16:00:00,115.51476275239523
2023-01-11 17:00:00,108.5822730660554
2023-01-11 18:00:00,103.90695920928144
2023-01-11 19:00:00,81.55889781483876
2023-01-11 20:00:00,100.47317706621448
2023-01-11 21:00:00,97.5537643005468
2023-01-11 22:00:00,80.38558448363096
2023-01-11 23:00:00,80.24671397608002
2023-01-12 00:00:00,64.68892497444278
2023-01-12 01:00:00,85.82403103439698
2023-01-12 02:00:00,88.40006634145267
2023-01-12 03:00:00,85.23595420627593
2023-01-12 04:00:00,101.24353359870503
2023-01-12 05:00:00,91.48284678815018
2023-01-12 06:00:00,105.646059258936
2023-01-12 07:00:00,94.97973751512926
2023-01-12 08:00:00,109.76447849125762
2023-01-12 09:00:00,112.3985930447026
2023-01-12 10:00:00,119.57358729609818
2023-01-12 11:00:00,115.62324723744777
2023-01-12 12:00:00,118.68527404328333
2023-01-12 13:00:00,127.57898824019642
2023-01-12 14:00:00,112.9528657033066
2023-01-12 15:00:00,98.07636461634416
2023-01-12 16:00:00,127.4958390420542
2023-01-12 17:00:00,118.9909216889553
2023-01-12 18:00:00,87.07737304894381
2023-01-12 19:00:00,101.72069715040153
2023-01-12 20:00:00,84.97025229448657
2023-01-12 21:00:00,88.49273652957966
2023-01-12 22:00:00,85.62173321444617
2023-01-12 23:00:00,78.33740547105542
