timestamp,wind_speed_m_s,wind_direction_deg,temperature_c,air_density_kg_m3,turbulence_intensity
2023-01-01 00:00:00,7.880050837972558,246.7782405869284,8.54900568082273,1.2387956931728468,0.09617044924521682
2023-01-01 01:00:00,8.110975370829603,137.9424456537463,6.6825015986019425,1.2511850190963543,0.07488394245964641
2023-01-01 02:00:00,10.862332595187407,183.60792664144515,7.320759573983759,1.2505288300205328,0.0964336153020583
2023-01-01 03:00:00,7.038461123967516,205.74636132658523,8.119916811629395,1.2513409947577183,0.08891965435246912
2023-01-01 04:00:00,7.842326856848301,247.1751444100222,4.233444130900508,1.2652023710401403,0.09118220258018725
2023-01-01 05:00:00,11.230057326799585,318.98675586944,3.612153339334345,1.2540880690228577,0.06995617244937667
2023-01-01 06:00:00,8.343860498304572,209.9293074481915,6.399427061962501,1.2467474312580609,0.06797086646794281
2023-01-01 07:00:00,10.985671660265986,162.77043803642067,4.638525239010543,1.2497965349883955,0.08745359886021754
2023-01-01 08:00:00,12.273846256727854,235.14025960863216,2.309866310719599,1.2619003017723065,0.0911293146720105
2023-01-01 09:00:00,8.2532525049204,271.88936810220866,4.233750804990044,1.2596305394572616,0.07581908953448825
2023-01-01 10:00:00,9.892275569471067,223.37010135976027,2.7226921469867644,1.2667685961419854,0.07411306589523659
2023-01-01 11:00:00,6.227405842877554,182.78359471440854,3.195286305416407,1.2600343859655383,0.08820291674928654
2023-01-01 12:00:00,9.274343318157575,257.369294179781,5.0904522942213735,1.2531294055010618,0.08562854480457131
2023-01-01 13:00:00,7.886557988757918,245.59136126051763,1.934558629710914,1.2649551140721111,0.07603439894509552
2023-01-01 14:00:00,8.017292289523906,178.00630275275526,3.0500681068790536,1.256674081171213,0.08280201721186076
2023-01-01 15:00:00,5.693133480191986,234.3065612219539,5.919259788076324,1.262689914244245,0.061186909230933076
2023-01-01 16:00:00,3.6268351279379507,258.9401592269351,5.8318241888005495,1.244466222298008,0.0677803967912859
2023-01-01 17:00:00,7.372788358751024,266.32513822293595,8.841885747633649,1.2443980456515777,0.08681951779494605
2023-01-01 18:00:00,2.7016977071725004,216.391577508202,7.118553080817648,1.2587623718536953,0.07068322129939818
2023-01-01 19:00:00,5.895703756165354,204.72635867340747,6.510551021866192,1.2505023461572016,0.07160386688297932
2023-01-01 20:00:00,8.310912635514805,268.14048940383077,11.79308798946131,1.2336705408566087,0.09439921182183302
2023-01-01 21:00:00,7.200579134427161,170.64311640134483,8.646300343393953,1.242273871855766,0.058935510529646816
2023-01-01 22:00:00,10.672840142257181,236.59270815742045,8.874547185194091,1.2424744000356056,0.0829643036664211
2023-01-01 23:00:00,9.372791288628928,164.24847142600305,5.7116938137779325,1.259729160932049,0.09405167234705578
2023-01-02 00:00:00,7.136456187165563,292.9798843125068,6.829905600459382,1.2384509736419744,0.07675142073501454
2023-01-02 01:00:00,8.750865937537972,240.04301279767623,7.285912301390033,1.2558094316023116,0.09118449831957368
2023-01-02 02:00:00,8.978206021571616,301.10816284802144,4.2380060652445675,1.2501661960420156,0.07517980502789096
2023-01-02 03:00:00,6.5262152839083925,270.02134367634375,6.209593802319358,1.25003795694687,0.08020374385619196
2023-01-02 04:00:00,7.919793342156423,201.43602421964547,3.728644862750863,1.256667843310254,0.09250991819832073
2023-01-02 05:00:00,8.752992393021454,307.3499427052124,3.6634254114171707,1.2619524901146022,0.09764492499399659
2023-01-02 06:00:00,6.1482763810109144,312.41464407923183,2.6286463912384814,1.2541234390668659,0.10120936512406245
2023-01-02 07:00:00,9.84785026843816,285.6562931260913,6.746117757853595,1.252072510056849,0.10535554413228562
2023-01-02 08:00:00,9.164182071452785,219.90131882067388,3.2854995000764307,1.2702650496162051,0.08798578845229257
2023-01-02 09:00:00,6.362924435570587,238.12427524782632,1.5081373536168863,1.2586597179161854,0.09900718536359136
2023-01-02 10:00:00,9.791056443650799,256.18192211835304,5.192299135037136,1.2553716334329406,0.08157695156550851
2023-01-02 11:00:00,9.990272794249108,222.21641744886534,1.9909555910972299,1.2607172223377252,0.09160910356690789
2023-01-02 12:00:00,8.7221353481084,318.0586963206509,5.185748975613271,1.2565721891041255,0.08207488797852182
2023-01-02 13:00:00,7.341922003121672,256.1378922911641,2.0059311463135536,1.2640779454481383,0.08186858861979403
2023-01-02 14:00:00,8.628069159304939,142.23091153782838,3.919059616587537,1.255035386605016,0.07923507874022039
2023-01-02 15:00:00,8.477209763229823,263.9390659323715,7.4406018644766965,1.2501175558309254,0.05688188209015642
2023-01-02 16:00:00,,236.43853754943015,9.13903434859645,1.2516046375031444,0.060098527373547886
2023-01-02 17:00:00,5.380282495935428,247.36777117738475,8.739577754306302,1.2428267477784447,0.07136615613528453
2023-01-02 18:00:00,7.311354664071725,235.62005879069469,8.699703807659194,1.2474996782877634,0.05312720920358832
2023-01-02 19:00:00,9.01644971820386,282.64669008639015,8.665585331411197,1.2375368792164105,0.07865285276910687
2023-01-02 20:00:00,5.940502874973828,295.15234456425793,6.648454921943342,1.24527245335008,0.08005530562503703
2023-01-02 21:00:00,11.029103924810155,261.6869599124688,7.911852408361441,1.2486264741643176,0.07620063771691242
2023-01-02 22:00:00,6.617337604977908,236.7923859365963,8.07872092823041,1.2531844173579887,0.06378865987242077
2023-01-02 23:00:00,7.983577342510063,248.71134522975586,10.333934855358404,1.240776262177853,0.09121319893765993
2023-01-03 00:00:00,7.465096431773541,268.5274967594693,8.583089926232514,1.2426854400686869,0.10037210639718358
2023-01-03 01:00:00,9.465686576895198,235.6463105017707,4.067561860663925,1.257793771445125,0.08405895872548495
2023-01-03 02:00:00,6.289571457841451,290.90065803921357,7.047928149919915,1.2426041768803917,0.09010535378451237
2023-01-03 03:00:00,8.753355438494669,286.1452050507828,4.994971764952351,1.25803766133692,0.08908845435982592
2023-01-03 04:00:00,8.008790449634184,329.3611616874311,3.746117404458558,1.2631733130982414,0.09396394592783239
2023-01-03 05:00:00,10.368068270224672,317.95750330790315,5.444273981363203,1.2514067263917452,0.08846367069662672
2023-01-03 06:00:00,11.96557578050098,240.31651539275896,5.72229993414868,1.2504828894587565,0.08965435760156196
2023-01-03 07:00:00,11.287270380824742,300.55544707672277,5.243103740551236,1.2556000799266065,0.09871643426786433
2023-01-03 08:00:00,5.705621760715599,229.70537677258528,1.9539854632085345,1.2619544449301714,0.1121164956568088
2023-01-03 09:00:00,13.411956051634952,295.58079613399815,3.0102172496098927,1.2606386851780413,0.0730703554678481
2023-01-03 10:00:00,9.95707439770251,247.07894414595984,4.462774970182383,1.2671102840352855,0.08396187515597034
2023-01-03 11:00:00,7.666100619351328,226.81338316134077,6.0992378902698885,1.2504671578254605,0.07078358559870439
2023-01-03 12:00:00,8.95840075876864,278.94532580426034,4.102063376887762,1.2559021091092308,0.09592024898576083
2023-01-03 13:00:00,8.604483617436012,160.76082697019854,5.353933711706851,1.2507004898367036,0.07153442985577581
2023-01-03 14:00:00,6.725242814072132,197.70448912015502,4.473174051798433,1.2603014377021045,0.06056799206214207
2023-01-03 15:00:00,7.971160334020862,260.64383674539283,5.087862216971638,1.2538302924829947,0.07931080217662027
2023-01-03 16:00:00,6.283082281191736,271.04118276175785,9.427123485318841,1.2384717643524366,0.08878285710958672
2023-01-03 17:00:00,6.498830178309303,252.9707612900366,11.027129399996408,1.2435251319613758,0.07697672042271694
2023-01-03 18:00:00,5.940268060225795,204.5660601476602,8.933034997517998,1.2502989100300141,0.07204797877281918
2023-01-03 19:00:00,4.64787344361997,235.02783841082393,11.168713700082133,1.2334917410710602,0.07443215096486926
2023-01-03 20:00:00,7.63903804529598,283.3918851858599,10.115521850095025,1.230320734692912,0.08548815259041116
2023-01-03 21:00:00,8.668449318534535,291.01478292149864,8.201138925587266,1.2504341516724229,0.06418693948799302
2023-01-03 22:00:00,8.852360977522416,267.09458739252653,9.713165306277745,1.237437354952367,0.07388152895913687
2023-01-03 23:00:00,9.763207391674587,314.0168633378437,11.354363168207673,1.2398900384911908,0.07288490806387944
2023-01-04 00:00:00,9.570102028981552,283.63939303473353,8.054734970822965,1.235985275998972,0.0683213469270829
2023-01-04 01:00:00,8.415612321818143,237.84528593803566,10.212037556993653,1.2438268740205156,0.07930443785685719
2023-01-04 02:00:00,11.247684606930928,256.5234299598995,1.9036806538593396,1.258233098392018,0.0960772109598245
2023-01-04 03:00:00,7.603418251019126,211.62886580804997,7.322189213788719,1.2516872529539667,0.09273708929579273
2023-01-04 04:00:00,8.664119268108982,263.41795248070747,5.2759065640495875,1.2542436456470334,0.09510335903892639
2023-01-04 05:00:00,8.69961826182655,312.2275368652177,3.959688266822675,1.253351238102549,0.09112401437942387
2023-01-04 06:00:00,12.430390557405547,295.1551154848029,4.186315027631467,1.2554058733524718,0.09523323782728588
