timestamp,power_output_kw,rotor_speed_rpm,generator_temp_c,turbine_status
2023-01-01 00:00:00,284.0001432067241,13.964423489420897,39.85211095357231,running
2023-01-01 01:00:00,397.3142327375179,14.135862229853197,42.85028777218252,running
2023-01-01 02:00:00,1347.5069052262245,15.025736608592753,57.93157498653062,running
2023-01-01 03:00:00,183.0889548998577,13.613533086443653,40.72147551978081,running
2023-01-01 04:00:00,366.8143220868959,11.89260806856504,41.47266525035486,running
2023-01-01 05:00:00,1492.018281853775,15.607233527897533,57.92225870486925,running
2023-01-01 06:00:00,384.9103488326769,13.892676547747707,43.05083323484004,running
2023-01-01 07:00:00,1394.8538983146461,15.204251466477302,57.482222259439624,running
2023-01-01 08:00:00,1958.2524152927747,17.25751689959854,64.56281455492024,running
2023-01-01 09:00:00,428.4592025934451,13.620788117470997,40.14250788256255,running
2023-01-01 10:00:00,856.2374540692475,14.753388596585784,47.82234926428553,running
2023-01-01 11:00:00,105.69286058303152,12.270585689462244,35.66438923953839,running
2023-01-01 12:00:00,671.0704071200299,14.164220352215708,45.3379298552563,running
2023-01-01 13:00:00,333.20511508131887,13.283135044933172,40.53155124142295,running
2023-01-01 14:00:00,,14.132740562561837,41.0822584079234,running
2023-01-01 15:00:00,33.39498437466972,11.75636910019346,39.65141883957774,running
2023-01-01 16:00:00,6.4375078899534275,9.892965447795524,35.748409097193715,running
2023-01-01 17:00:00,241.2815941441411,11.716165841102496,41.991633801983255,running
2023-01-01 18:00:00,0.0,8.851361996856308,37.23857830686117,idle
2023-01-01 19:00:00,169.01953549972467,10.603334347773215,41.106927293922105,running
2023-01-01 20:00:00,350.6379673180398,12.454689388140904,44.07218458652936,running
2023-01-01 21:00:00,200.13362348207698,12.423156143956472,38.65085729715017,running
2023-01-01 22:00:00,1144.3154303591393,14.882119978710191,51.798799207748765,running
2023-01-01 23:00:00,730.8825577003124,15.068006334838017,47.85805436845043,running
2023-01-02 00:00:00,127.35233947482487,13.074438936205267,37.825084995386625,running
2023-01-02 01:00:00,504.2237229184656,12.35367835463902,42.914363300198595,running
2023-01-02 02:00:00,564.2584950325994,13.417743387752942,42.62201238500052,running
2023-01-02 03:00:00,137.13962874661246,10.705764417983154,38.85095612815976,running
2023-01-02 04:00:00,292.91492695294437,12.75771058666647,42.58744666895193,running
2023-01-02 05:00:00,485.2758464561165,14.241833689614369,42.58198553113697,running
2023-01-02 06:00:00,97.08763473723988,11.339618264367111,39.11489223572825,curtailed
2023-01-02 07:00:00,894.701702006436,14.391257849060635,49.953655444233554,running
2023-01-02 08:00:00,608.1496420482649,15.287905085758018,43.00954637208799,running
2023-01-02 09:00:00,88.99320774332391,9.882746253936498,37.814149469819704,running
2023-01-02 10:00:00,957.7580525889881,15.8014483141003,49.022407506553044,running
2023-01-02 11:00:00,921.3559096744443,14.55581488029981,49.350517488781314,running
2023-01-02 12:00:00,472.49966998772203,13.787434605207329,42.87165167121119,running
2023-01-02 13:00:00,183.40562278287183,12.185839132633419,39.592183280170005,running
2023-01-02 14:00:00,456.1894738166726,14.999572727805738,41.235380522690946,running
2023-01-02 15:00:00,416.68992654988506,12.644705989462633,43.69680422607039,running
2023-01-02 16:00:00,185.46617359066443,12.820374541150892,38.80705507998603,running
2023-01-02 17:00:00,0.0,11.264205167829882,36.4182366200834,running
2023-01-02 18:00:00,170.98574231132704,11.291416983356418,34.28691174527456,running
2023-01-02 19:00:00,633.094953139683,13.378886210026552,49.80096848737491,running
2023-01-02 20:00:00,14.332271858368422,11.227909760677862,38.19113249534522,curtailed
2023-01-02 21:00:00,1408.4298167892562,15.21686150458164,56.95338912502196,running
2023-01-02 22:00:00,206.3793232659191,11.303130427504795,38.4283865485469,running
2023-01-02 23:00:00,416.6967506161342,12.905329477797908,43.0904618437626,running
2023-01-03 00:00:00,226.55393105598344,13.238251853913127,41.619400749627054,running
2023-01-03 01:00:00,703.2568945701355,14.244943697703162,43.72761649534062,running
2023-01-03 02:00:00,45.64698351888555,12.523355267635662,37.23431016132176,running
2023-01-03 03:00:00,563.329955701156,13.079813668517719,47.35465508544944,running
2023-01-03 04:00:00,331.74290518258243,12.206373596292003,39.211753424901666,running
2023-01-03 05:00:00,1072.8131527997336,16.87233776777911,52.57384334548229,running
2023-01-03 06:00:00,1925.4551138140862,16.242651700318476,68.6173664136351,running
2023-01-03 07:00:00,1510.9182458862658,15.109813737084542,59.92277706796796,running
2023-01-03 08:00:00,73.27972797354353,9.741416431226575,36.77657801613347,running
2023-01-03 09:00:00,476.7606636205721,18.93084320951861,65.3597979558621,curtailed
2023-01-03 10:00:00,982.9525897986913,,50.25868458701141,running
2023-01-03 11:00:00,247.07247735158305,12.696522769363076,42.18034356079637,running
2023-01-03 12:00:00,569.9880913607161,13.935199313622464,43.976342180282366,running
2023-01-03 13:00:00,403.3525050913298,14.554389563428234,39.449998591192696,running
2023-01-03 14:00:00,141.50083465815018,11.909094665484183,37.65385137691117,running
2023-01-03 15:00:00,317.3711881537391,15.049287323684876,39.58243158173394,running
2023-01-03 16:00:00,93.95128682315449,11.761782512315945,38.34425915538088,running
2023-01-03 17:00:00,205.86480385393386,12.698374974045029,40.456128319187165,running
2023-01-03 18:00:00,80.48206292803005,11.99043314052674,40.23662449300731,running
2023-01-03 19:00:00,0.0,10.153928243051544,38.83511751501711,curtailed
2023-01-03 20:00:00,230.9916935358551,12.405557451950012,41.388654096924675,running
2023-01-03 21:00:00,536.5769025735295,14.067175529534325,45.094520153000865,running
2023-01-03 22:00:00,628.3415706573212,14.375203864735994,45.26512787314226,running
2023-01-03 23:00:00,866.5333503744088,14.328817814005907,47.56482819116953,running
2023-01-04 00:00:00,820.7560346063907,14.74616291884392,49.494764278890784,running
2023-01-04 01:00:00,472.3875286641352,14.563015072244006,45.830784124570926,running
2023-01-04 02:00:00,1620.64450236258,17.778874337493576,59.62308687403665,running
2023-01-04 03:00:00,150.14878820696762,13.526571882196752,38.28049764237165,running
2023-01-04 04:00:00,537.4432646937652,15.28791509040231,45.0773788592402,running
2023-01-04 05:00:00,566.1485607522883,13.326157066678732,44.35715217705347,running
2023-01-04 06:00:00,1915.1066062836799,17.748857303312427,67.301794139124,running
2023-01-04 07:00:00,1946.363902507792,17.989793551121494,66.08050612973732,running
2023-01-04 08:00:00,1439.7061291569069,15.329162798603598,58.840807133666935,running
2023-01-04 09:00:00,1937.9199221856459,16.39030913246825,66.29646175186825,running
2023-01-04 10:00:00,346.1761019055989,14.728546387820089,39.92772913450737,running
2023-01-04 11:00:00,955.5558309451822,14.221711406292949,51.219081793448794,running
2023-01-04 12:00:00,576.603796436596,12.811974085754015,45.129529222022086,running
2023-01-04 13:00:00,1057.0916804588098,16.332589242176077,53.00091280633418,running
2023-01-04 14:00:00,297.2531775404538,14.183408009109101,42.26444830659754,running
2023-01-04 15:00:00,157.30413893189092,12.855155247220155,40.03556370922943,running
2023-01-04 16:00:00,576.9739389190316,13.75822958710246,49.49732215671992,running
2023-01-04 17:00:00,667.104452901218,13.85223526673488,47.30839417968652,running
2023-01-04 18:00:00,102.2837889448439,11.88050056925473,40.28677231576682,running
2023-01-04 19:00:00,266.89650631333905,13.948563798699457,41.11210295506591,running
2023-01-04 20:00:00,57.337220510870004,11.394705465164503,39.13490225155497,running
2023-01-04 21:00:00,31.692711621452304,10.819775096716482,39.116172373723494,running
2023-01-04 22:00:00,462.38521956237264,13.019051700237366,44.61029325337269,running
2023-01-04 23:00:00,840.1911824022375,14.708937048640795,51.633291969133985,running
2023-01-05 00:00:00,735.6430322401216,14.434947023401353,46.909906350899504,running
2023-01-05 01:00:00,41.34023023850765,10.631848220408452,36.894281994542375,running
2023-01-05 02:00:00,659.930981382105,14.293002663680376,46.91325670241517,running
2023-01-05 03:00:00,76.21558491880566,12.003579951459429,38.85818635732196,running
2023-01-05 04:00:00,1944.065164910672,18.116279960282387,65.11162571883905,running
2023-01-05 05:00:00,481.1362476749516,15.589798912426577,45.11948258591506,running
2023-01-05 06:00:00,1905.7417982820873,18.064173549915868,63.48327237966571,running
2023-01-05 07:00:00,2000.0,18.065263858014244,63.89708392205989,running
2023-01-05 08:00:00,558.9024545136625,14.071899047851742,44.71657154941924,running
2023-01-05 09:00:00,295.5098505769336,14.770772740722158,40.467676657492454,running
2023-01-05 10:00:00,1159.5622261974238,17.470204905828314,55.10041437336435,running
2023-01-05 11:00:00,384.2356563799113,13.715314602244579,41.964082136442585,running
2023-01-05 12:00:00,694.3162364606217,13.68074363474702,46.339032333958635,running
2023-01-05 13:00:00,296.2346010979202,12.738215300594645,40.79691851012081,running
2023-01-05 14:00:00,27.850387583319907,10.973916537941793,36.29100290621427,running
2023-01-05 15:00:00,24.861091084894092,10.106091809429044,36.79104825353491,running
2023-01-05 16:00:00,331.97824727890026,14.065680021771742,41.770500031331075,running
2023-01-05 17:00:00,180.58318798199775,12.463280457250168,40.43556764791714,running
2023-01-05 18:00:00,95.45572452125015,12.068428156415845,39.973210963468944,running
2023-01-05 19:00:00,601.8883752326072,13.623186527691976,46.87291860617399,running
2023-01-05 20:00:00,959.2021571580627,15.361598528858941,55.200961566415984,running
2023-01-05 21:00:00,249.91241318733785,14.396719009588546,40.88170307467502,running
2023-01-05 22:00:00,255.4159359080178,13.898018705960219,40.86216294965662,running
2023-01-05 23:00:00,,15.197434889277035,53.91121719527477,running
2023-01-06 00:00:00,267.5917636108967,13.087319645476166,42.097259216161056,running
2023-01-06 01:00:00,940.483917152888,14.875964165790268,52.10931468605853,running
2023-01-06 02:00:00,1585.7804713334058,15.62434488681651,62.038097803982794,running
2023-01-06 03:00:00,1779.569819736462,15.920240738076892,63.53509539716686,running
2023-01-06 04:00:00,207.31951098935207,12.393267348170726,40.53433825333584,running
2023-01-06 05:00:00,680.9156316816922,14.19490134036377,45.747961393042594,running
2023-01-06 06:00:00,644.5902541841017,15.355735052278973,45.856865804213236,running
2023-01-06 07:00:00,,15.547459726818692,54.590155921848684,running
2023-01-06 08:00:00,1659.5736179781597,15.76766487068447,60.658881948599756,running
2023-01-06 09:00:00,1983.0041162919229,19.395228487060113,64.43760596472154,running
2023-01-06 10:00:00,648.8481157487792,13.973957466269924,45.653588237443415,running
2023-01-06 11:00:00,671.4467114794177,14.128062758759034,46.805392115228145,running
2023-01-06 12:00:00,1599.978070324095,16.685428659709576,60.60033203908918,running
2023-01-06 13:00:00,775.8480395013548,13.683596163725316,48.81964658085962,running
2023-01-06 14:00:00,1383.0769021240155,16.82888419305825,56.15415343303215,running
2023-01-06 15:00:00,489.90822776989467,14.484742171934354,44.580681767862416,running
2023-01-06 16:00:00,116.9321136553371,12.664945721411412,39.889090784417206,running
2023-01-06 17:00:00,21.77161704713334,10.454856379326507,39.04574049450269,running
2023-01-06 18:00:00,0.0,10.67775251983674,36.02740597197159,running
2023-01-06 19:00:00,677.2536413963596,14.261910440145117,44.76494741875467,running
2023-01-06 20:00:00,977.7478895641298,15.429405083103255,51.16022005848347,running
2023-01-06 21:00:00,1724.6226854529277,15.339582444913647,65.4817890832429,running
2023-01-06 22:00:00,1051.3648341405426,15.241401470648704,54.2509289739252,running
2023-01-06 23:00:00,1444.071508479887,14.855123384910554,57.61939894808272,running
2023-01-07 00:00:00,498.7598996879248,13.88718020972146,45.20477788435871,running
2023-01-07 01:00:00,374.9874978260204,11.31323219981143,45.69286214425066,running
2023-01-07 02:00:00,1808.2071951426728,15.11099846274686,63.959915424128994,running
2023-01-07 03:00:00,1616.1909833130503,16.82621535804456,62.35726801885413,running
2023-01-07 04:00:00,1346.370955693295,15.445862829048304,58.32399599607522,running
2023-01-07 05:00:00,1899.834419534126,15.681394616872783,63.50599935175859,running
2023-01-07 06:00:00,1688.5922936009981,17.430376390105625,61.27758309961021,running
2023-01-07 07:00:00,2000.0,18.186023563978637,66.25405714301816,running
2023-01-07 08:00:00,2000.0,18.504822510602384,65.87065705834524,running
2023-01-07 09:00:00,1720.190020212991,16.243376879199428,63.32788162838191,running
2023-01-07 10:00:00,1806.759568628963,18.72904302033484,63.96725233401718,running
2023-01-07 11:00:00,1297.1802361766738,15.238715369031597,50.972082004004704,running
2023-01-07 12:00:00,368.3408732179117,15.18864088525472,40.79091931966827,running
2023-01-07 13:00:00,1152.565900089201,15.367275642053846,50.79699576048091,running
2023-01-07 14:00:00,113.23291661196703,10.28244908418069,38.19592313744486,running
2023-01-07 15:00:00,1085.668663697803,15.679128568378871,53.90579293840434,running
2023-01-07 16:00:00,0.0,11.687688003297055,37.13169878733732,running
2023-01-07 17:00:00,395.7333726058566,12.858083419388732,42.15259444611348,running
2023-01-07 18:00:00,69.60778473024777,11.083214577304743,39.996687943048904,running
2023-01-07 19:00:00,621.1988880555585,14.112871584285227,47.517982493018245,running
2023-01-07 20:00:00,387.7755053865331,13.595844502749072,41.88789633917375,running
2023-01-07 21:00:00,35.88466486042921,9.025509978532934,36.0198765585949,running
2023-01-07 22:00:00,791.8014223792545,15.389169975931871,49.6667380322078,running
2023-01-07 23:00:00,294.12683565968626,12.858903663253516,45.253930974423064,running
2023-01-08 00:00:00,1480.1578727120434,14.902199111862009,61.825434789032165,running
2023-01-08 01:00:00,920.421468233705,15.64454597946258,51.315238811298514,running
2023-01-08 02:00:00,1400.2284794398183,15.83682702445675,56.31702792815052,running
2023-01-08 03:00:00,530.7729292082313,14.916404480565893,45.539506252549856,running
2023-01-08 04:00:00,943.913358385845,15.104917302243363,49.87924544659261,running
2023-01-08 05:00:00,1014.2162687363718,15.099933084310942,50.49404901606729,running
2023-01-08 06:00:00,1937.9612512503136,17.15581347367171,62.13733756543673,running
2023-01-08 07:00:00,2000.0,18.947660367842936,66.61023862712572,running
2023-01-08 08:00:00,743.2664622217943,14.074070461900961,46.26892399822076,running
2023-01-08 09:00:00,1962.3482894458543,16.557169489612974,66.31839311323941,running
2023-01-08 10:00:00,166.8433788426271,12.18818929307097,35.09387674774325,running
2023-01-08 11:00:00,312.6015981830914,12.839368019626242,42.44638725795216,running
2023-01-08 12:00:00,155.77228308033276,13.013772431095521,35.40533004399665,running
2023-01-08 13:00:00,152.9634942558813,12.871173492804203,40.15540484678168,running
2023-01-08 14:00:00,41.785339850197616,11.20862493401842,37.73659256208293,running
2023-01-08 15:00:00,678.5047444524871,14.266630635157718,46.97967811759159,running
2023-01-08 16:00:00,360.9413326591087,12.54449583707402,43.34151876386796,running
2023-01-08 17:00:00,527.7808886433052,14.19536823747841,44.11010948114044,running
2023-01-08 18:00:00,765.980080805879,14.588567493323813,49.2696177066618,running
2023-01-08 19:00:00,450.72322097750595,14.387059180544602,45.45355796862915,running
2023-01-08 20:00:00,748.3131589588932,13.973278392312004,43.761083574870376,running
2023-01-08 21:00:00,458.6826235884799,13.106649377676428,43.06104317017392,running
2023-01-08 22:00:00,122.5912091048708,12.575920041923961,39.06236650303151,running
2023-01-08 23:00:00,1455.7885640150216,16.10616307639447,59.26697481419699,running
2023-01-09 00:00:00,382.7860313773993,12.782565573271695,45.24598024135532,running
2023-01-09 01:00:00,339.25653400814593,14.34088469041215,39.883723002638995,running
2023-01-09 02:00:00,794.4890779042394,13.489914315807951,47.910723566523416,running
2023-01-09 03:00:00,554.6898967107343,14.565169997283766,42.27301829474406,running
2023-01-09 04:00:00,939.9782789258023,13.942629176818834,52.43956316100087,running
2023-01-09 05:00:00,1738.9575166076631,17.831899760942758,62.10096859348195,running
2023-01-09 06:00:00,1743.5116017923203,15.140535565385502,61.718930411786744,running
2023-01-09 07:00:00,646.3136662776885,15.233217408710198,45.22439481345331,running
2023-01-09 08:00:00,800.6308658038167,14.775645832254307,49.22201588835409,running
2023-01-09 09:00:00,2000.0,16.863633295789914,66.89614861891772,running
2023-01-09 10:00:00,1494.5626295306567,16.08938724523447,63.07531461638066,running
2023-01-09 11:00:00,2000.0,18.678433075290567,67.47197951662609,running
2023-01-09 12:00:00,1764.514663358,15.650188968927859,61.62209543753031,running
2023-01-09 13:00:00,1433.2498556660003,15.313620609375116,56.887772023410015,running
2023-01-09 14:00:00,58.18475752232301,12.058238569683185,37.36259365094816,running
2023-01-09 15:00:00,787.7292840410098,13.378886981455903,46.835696681902405,running
2023-01-09 16:00:00,341.8292562022259,12.73935114091962,42.641201459603124,running
2023-01-09 17:00:00,165.91661959402296,14.697860905436624,42.77520555640289,running
2023-01-09 18:00:00,398.6637077943242,12.609676209322547,42.813524845124896,running
2023-01-09 19:00:00,802.8083833419205,15.607386783319441,48.91369941999534,running
2023-01-09 20:00:00,588.1856246068214,13.635353996678058,49.12319772861024,running
2023-01-09 21:00:00,99.85072186164055,12.491416132393017,37.222801372291904,running
2023-01-09 22:00:00,993.8113409740921,15.513169721828296,49.16028528914024,running
2023-01-09 23:00:00,321.1683565645231,13.982769588426168,40.80723351460328,running
2023-01-10 00:00:00,785.9684596772607,14.499669318083912,46.39151604733889,running
2023-01-10 01:00:00,569.6589807220842,15.757932039391319,46.09717929219035,running
2023-01-10 02:00:00,705.8624302846221,14.15781314733213,46.713875681480204,running
2023-01-10 03:00:00,1870.6245889057043,16.692129831859102,64.45797691935509,running
2023-01-10 04:00:00,529.5324463458059,13.989087741593313,47.22439389006065,running
2023-01-10 05:00:00,,17.86648711667133,62.96672084204959,running
2023-01-10 06:00:00,288.00683456484705,12.479988490571609,42.0274442433297,running
2023-01-10 07:00:00,846.7527106279044,14.77383474482009,50.40351792087955,running
2023-01-10 08:00:00,1515.700645894422,15.732026449123069,57.97505617619892,running
2023-01-10 09:00:00,1685.1966948414613,18.16276800340426,63.03447767928322,running
2023-01-10 10:00:00,875.0898845499992,14.150176120606202,49.028437929619464,running
2023-01-10 11:00:00,675.0090804712538,15.508818073350238,47.381377738780216,running
2023-01-10 12:00:00,951.2324154291528,15.659104715561757,48.09977535531423,running
2023-01-10 13:00:00,454.49317028964174,13.574017754838728,41.34624346425864,running
2023-01-10 14:00:00,1361.9169538157414,15.198632121584739,56.39859732501042,running
2023-01-10 15:00:00,853.7678001029388,14.09939288095193,48.65006001150153,running
2023-01-10 16:00:00,657.7774897059925,14.139313040958916,46.3725155838101,running
2023-01-10 17:00:00,136.96850622263892,10.01107894390466,38.84775722354449,running
2023-01-10 18:00:00,212.6810823473648,12.027464138635318,42.7699400004079,running
2023-01-10 19:00:00,150.7774813778408,11.332109812103292,39.54528885698694,running
2023-01-10 20:00:00,18.92562838701335,12.587337205628236,36.641381707502255,curtailed
2023-01-10 21:00:00,568.3008595893132,14.432487464112869,45.69100121447272,running
2023-01-10 22:00:00,262.1992292294844,13.391638878301055,40.01639523683322,running
2023-01-10 23:00:00,907.2783330176321,15.492259781514528,50.007501403126945,running
2023-01-11 00:00:00,153.82436662321155,12.487524452637823,36.829716043835305,running
2023-01-11 01:00:00,1932.3547741340558,18.39045645525477,66.15553176865654,running
2023-01-11 02:00:00,354.54802096434787,12.821991654354777,41.61591612725814,running
2023-01-11 03:00:00,1194.5814828141993,15.482860351019491,56.487126001761965,running
2023-01-11 04:00:00,1805.9122213811456,17.13725412605627,60.925965896600964,running
2023-01-11 05:00:00,771.9513143157241,13.410255668940465,47.00879883729301,running
2023-01-11 06:00:00,2000.0,19.295931005134726,68.77962648527466,running
2023-01-11 07:00:00,355.0460476204886,13.423235733134947,39.82134401143288,running
2023-01-11 08:00:00,1986.4123872286177,17.722817214104523,66.40935043555888,running
2023-01-11 09:00:00,1100.149758448915,16.070679075045614,51.0597878998586,running
2023-01-11 10:00:00,584.690715923364,14.528438471357903,42.45431273453718,running
2023-01-11 11:00:00,444.3233697450347,13.982854340932436,45.79203490823908,running
2023-01-11 12:00:00,504.5789123661482,15.50221345275395,55.09608059019819,curtailed
2023-01-11 13:00:00,258.3020104542328,11.58811857741481,41.26905359473835,running
2023-01-11 14:00:00,211.15380811053737,11.753528606714427,36.86262638145172,running
2023-01-11 15:00:00,209.29432354857602,13.187945416098982,40.57724598357548,running
2023-01-11 16:00:00,0.0,11.36696203929728,39.60475303327202,running
2023-01-11 17:00:00,1269.874454491972,16.709874551238077,57.90772133213113,running
2023-01-11 18:00:00,80.3462498102983,11.723700601512796,39.98044148421515,running
2023-01-11 19:00:00,652.0463219469576,13.021050803236628,46.08300625371856,running
2023-01-11 20:00:00,285.9894994336026,14.103252270880251,42.01591900223069,running
2023-01-11 21:00:00,48.74032712742121,12.686992846422296,39.353650404262524,running
2023-01-11 22:00:00,285.0011086154089,14.12160971521967,37.69781009855233,running
2023-01-11 23:00:00,1005.3237064610717,14.877432540768327,50.390801954130175,running
2023-01-12 00:00:00,493.51231649864303,14.338538932787898,45.95775018667228,running
2023-01-12 01:00:00,1500.5187525308083,18.833390519700092,60.41594692961712,running
2023-01-12 02:00:00,1527.7892521485398,16.22999024198545,58.29003444326964,running
2023-01-12 03:00:00,1649.646521242858,15.201860319478685,62.061037228341846,running
2023-01-12 04:00:00,724.3955492310621,13.763475738511469,47.3973534428871,running
2023-01-12 05:00:00,405.05820377981576,13.863049354453926,43.73737478720118,running
2023-01-12 06:00:00,571.9504237284594,12.880158084720275,44.588013422721794,running
2023-01-12 07:00:00,1049.7308706621125,15.565446103426437,52.30464109160988,running
2023-01-12 08:00:00,1313.907455558548,16.165591545410567,57.70926380828078,running
2023-01-12 09:00:00,66.31165898980892,12.472759324866487,36.709318114109976,running
2023-01-12 10:00:00,683.1952946160529,15.518025952358856,46.1448454173952,running
2023-01-12 11:00:00,712.8881374920546,15.10519154343983,46.35964122035679,running
2023-01-12 12:00:00,346.2556946656785,11.628248550483635,44.34735583072646,running
2023-01-12 13:00:00,1147.7656234826338,16.287313864882112,53.533349689406904,running
2023-01-12 14:00:00,435.06638823318355,14.38070788326106,42.13585539868188,running
2023-01-12 15:00:00,1023.8459777284637,15.180685692278342,51.26615908505832,running
2023-01-12 16:00:00,227.10772914257203,10.904845415133694,40.984339768919206,running
